Date,AAL,ABT,ADI,AES,AMAT,AMD,APA,ATVI,BA,BABA,BAC,BIIB,BKR,BMY,BP,C,CCL,CERN,CMCSA,COP,CSX,CTRA,CVS,CVX,DAL,DD,DIS,DISCA,DISK,DLTR,DVN,F,FB,FCX,FISV,GILD,GM,GPS,HAL,HBAN,HPE,HPQ,HST,IBM,INTC,IRM,JD,JMIA,JPM,KEY,KMI,KR,LUMN,LUV,LVS,MDT,MO,MOS,MRK,MRNA,MRO,MS,MU,NCLH,NEE,NFLX,NIO,NKE,NVDA,O,OGN,ORCL,OXY,PENN,PFE,PLTR,PYPL,QCOM,RCL,RF,RTX,SBUX,SCHW,SLB,SQQQ,TQQQ,TSLA,TSM,TWTR,UAA,UAL,V,VIAC,VTRS,WDC,WFC,WMB,WMT,WU,WYNN,XOM
2022-01-03 06:30:00-08:00,21.0655975000002,0,0,0,0,-0.5241949999999633,0,0,0,5.201414999999969,-0.35805000000000575,0,0,0,0,-1.730419999999981,2.7527899999999796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.447968750000051,2.8723987499999453,0,0,0,5.252617499999957,0,0,0,0,0,0,0,-2.976106249999951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9787499999997067,0,0,-8.802513750000237,0,0,6.629194999999974,0,-10.867370000000165,0,0,0,-1.1787187499999128,0,-2.375392500000089,-5.031606249999516,0,0,0,0,0,0,0,0,0,3.3163499999998862,5.110675000000128,0,-7.333080000000223,0,0,0,-6.351512499999721,0,0,-2.7153499999997166,0,0,0,0,-1.0677399999998443
2022-01-03 06:30:00-08:00,21.0655975000002,0,0,0,0,-0.5241949999999633,0,0,0,5.201414999999969,-0.35805000000000575,0,0,0,0,-1.730419999999981,2.7527899999999796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.447968750000051,2.8723987499999453,0,0,0,5.252617499999957,0,0,0,0,0,0,0,-2.976106249999951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3785999999995653,0,0,-8.802513750000237,0,0,6.629194999999974,0,-10.867370000000165,0,0,0,-1.1787187499999128,0,-2.375392500000089,-5.031606249999516,0,0,0,0,0,0,0,0,0,3.3163499999998862,5.110675000000128,0,-7.333080000000223,0,0,0,-6.351512499999721,0,0,-2.7153499999997166,0,0,0,0,-1.0677399999998443
2022-01-03 06:30:00-08:00,21.0655975000002,0,0,0,0,-0.5241949999999633,0,0,0,5.201414999999969,-0.35805000000000575,0,0,0,0,-1.730419999999981,2.7527899999999796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.447968750000051,2.8723987499999453,0,0,0,5.252617499999957,0,0,0,0,0,0,0,-2.976106249999951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9787499999997067,0,0,-8.802513750000237,0,0,6.629194999999974,0,-10.867370000000165,0,0,0,-1.1787187499999128,0,-2.375392500000089,-5.031606249999516,0,0,0,0,0,0,0,0,0,3.3163499999998862,5.110675000000128,0,-7.333080000000223,0,0,0,-6.351512499999721,0,0,-2.7153499999997166,0,0,0,0,-1.0677399999998443
2022-01-04 06:30:00-08:00,-3.031334999999441,0,0,0,0,0,0,0,0,-6.049799999999905,1.9084012500000185,0,0,0,0,-0.20297999999991134,8.49316749999987,0,3.1880750000000546,0,0,0,0,0,0,0,0,0,0,0,0,7.980957500000116,-2.12226000000004,0.2615700000000629,0,0,1.8764199999998254,0,0,0,0,0,0,0,4.114782500000068,0,-3.7093600000000606,0,6.274912499999971,0,6.998924999999971,0,0,0,0,0,0,0,0,0,-2.7586500000001344,0,13.881876250000005,-0.4277250000000343,0,0,-1.4911600000000362,0,2.7879599999998845,0,0,0,-6.757528749999885,0,-3.4427049999999113,11.835638749999827,0,0,0,0,0,0,0,0.10524499999992543,0,-12.706312499999456,5.147119999999859,-2.5414100000000417,-3.2593125,0,0,0,-3.2664574999994755,0,0,-1.5736274999998443,0,0,0,0,-1.8866999999997915
2022-01-05 06:30:00-08:00,-6.7903337499998315,0,0,0,0,7.051600000000008,0,-1.1291062500001203,0,0.6646949999999521,3.9925162500000795,0,0,0,-1.662150000000242,0.6573000000000775,0.690659999999923,0,4.268224999999859,0,0,0,0,-1.6343212499999709,2.717249999999538,0,0.7080412499997522,-3.5711637500001387,0,0,0,2.477066249999975,-8.146047499999952,23.95158000000015,0,0,6.985040000000026,0,-0.22239999999996485,0,5.596764999999966,0,0,0,-1.476347500000017,0,-1.6669399999998404,0,-4.028385000000242,0,3.3725999999995793,0,0,0,0,0,0,0,0.2626974999997884,0,5.431813750000032,0,-2.5834325000000433,0.5489987500001092,0,0,3.229380000000141,0,10.226299999999583,0,0,0,3.9812137499999025,0,-2.6256150000000247,-0.38444000000006895,2.2082249999999135,0,0,0,0,0,0,-3.020775000000242,0,-5.122862499999684,-14.653430000000071,11.148469999999861,9.030470000000264,0,-8.755367499999792,0,6.346762499999841,-5.7969487500000305,0,0,0,0,0,0,4.897425000000126
2022-01-03 06:30:00-08:00,21.0655975000002,0,0,0,0,-0.5241949999999633,0,0,0,5.201414999999969,-0.35805000000000575,0,0,0,0,-1.730419999999981,2.7527899999999796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.447968750000051,2.8723987499999453,0,0,0,5.252617499999957,0,0,0,0,0,0,0,-2.976106249999951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9787499999997067,0,0,-8.802513750000237,0,0,6.629194999999974,0,-10.867370000000165,0,0,0,-1.1787187499999128,0,-2.375392500000089,-5.031606249999516,0,0,0,0,0,0,0,0,0,3.3163499999998862,5.110675000000128,0,-7.333080000000223,0,0,0,-6.351512499999721,0,0,-2.7153499999997166,0,0,0,0,-1.0677399999998443
2022-01-03 06:30:00-08:00,21.0655975000002,0,0,0,0,-0.5241949999999633,0,0,0,5.201414999999969,-0.35805000000000575,0,0,0,0,-1.730419999999981,2.7527899999999796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.447968750000051,2.8723987499999453,0,0,0,5.252617499999957,0,0,0,0,0,0,0,-2.976106249999951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9787499999997067,0,0,-8.802513750000237,0,0,6.629194999999974,0,-10.867370000000165,0,0,0,-1.1787187499999128,0,-2.375392500000089,-2.4290062499999543,0,0,0,0,0,0,0,0,0,3.3163499999998862,5.110675000000128,0,-7.333080000000223,0,0,0,-6.351512499999721,0,0,-2.7153499999997166,0,0,0,0,-1.0677399999998443
2022-01-03 06:30:00-08:00,21.0655975000002,0,0,0,0,-0.5241949999999633,0,0,0,5.201414999999969,-0.35805000000000575,0,0,0,0,-1.730419999999981,2.7527899999999796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.447968750000051,2.8723987499999453,0,0,0,5.252617499999957,0,0,0,0,0,0,0,-2.976106249999951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9787499999997067,0,0,-8.802513750000237,0,0,6.629194999999974,0,-10.867370000000165,0,0,0,-1.1787187499999128,0,-2.375392500000089,-2.4290062499999543,0,0,0,0,0,0,0,0,0,3.3163499999998862,5.110675000000128,0,-7.333080000000223,0,0,0,-6.351512499999721,0,0,-2.7153499999997166,0,0,0,0,-1.0677399999998443
